month,day,time,tou,contractKw,loadKw,pvKw,netP10Kw,netP50Kw,netP90Kw,deterministicGridKw,deterministicChargeKw,deterministicDischargeKw,deterministicSoc,robustGridKw,robustChargeKw,robustDischargeKw,robustSoc
9,23,07:30,off,500.0,10.08,23.6,-146.86,-70.51,2.16,0.0,0.0,0.0,78.43,0.0,0.0,0.0,88.36
9,23,07:45,off,500.0,9.92,29.92,-181.78,-40.69,-2.85,0.0,0.0,0.0,78.43,0.0,6.42,0.0,88.74
9,23,08:00,off,500.0,12.52,39.03,-209.5,-57.34,12.39,0.0,0.0,0.0,78.43,0.0,21.21,0.0,90.0
9,23,08:15,off,500.0,11.36,27.27,-222.54,2.52,146.57,0.0,0.0,0.0,78.43,0.0,0.0,0.0,90.0
9,23,08:30,off,500.0,9.92,31.48,-233.46,10.3,357.55,41.93,63.5,0.0,82.2,0.0,0.0,0.0,90.0
9,23,08:45,off,500.0,10.24,25.16,-241.33,27.32,373.1,0.0,0.0,0.0,82.2,0.0,0.0,0.0,90.0
9,23,09:00,semi,450.0,11.24,20.47,-249.95,44.39,420.11,0.0,0.0,0.0,82.2,0.0,0.0,0.0,90.0
9,23,09:15,semi,450.0,10.8,18.63,-257.28,18.44,379.57,16.24,24.07,0.0,83.62,0.0,0.0,0.0,90.0
9,23,09:30,semi,450.0,10.8,36.58,-263.92,37.88,369.14,0.0,0.0,0.0,83.62,0.0,0.0,0.0,90.0
9,23,09:45,semi,450.0,10.8,14.55,-257.84,36.49,346.12,0.0,0.0,0.0,83.62,0.0,0.0,0.0,90.0
9,23,10:00,semi,450.0,10.8,21.69,-269.48,15.4,200.98,0.0,0.0,0.0,83.62,0.0,0.0,0.0,90.0
9,23,10:15,semi,450.0,10.96,34.75,-268.26,43.8,222.28,16.95,40.73,0.0,86.04,0.0,0.0,0.0,90.0
9,23,10:30,semi,450.0,10.8,24.89,-266.01,41.55,189.11,52.56,66.64,0.0,90.0,0.0,0.0,0.0,90.0
9,23,10:45,semi,450.0,11.08,8.16,-242.85,82.6,176.24,2.92,0.0,0.0,90.0,2.92,0.0,0.0,90.0
9,23,11:00,semi,450.0,11.08,17.14,-221.69,74.33,226.57,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,11:15,semi,450.0,10.8,24.21,-205.17,42.55,197.19,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,11:30,semi,450.0,11.08,31.01,-131.39,101.47,224.69,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,11:45,semi,450.0,10.96,33.18,-96.64,47.94,274.26,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,12:00,semi,450.0,11.36,32.3,-92.55,54.48,224.25,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,12:15,semi,450.0,13.4,19.52,-235.96,-20.57,21.5,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,12:30,semi,450.0,11.24,14.21,-224.64,-16.38,16.97,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,12:45,semi,450.0,11.24,14.01,-222.13,-26.25,17.65,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,13:00,semi,450.0,11.24,13.4,-208.87,-26.34,13.8,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,13:15,semi,450.0,11.08,8.98,-58.18,36.95,120.05,2.1,0.0,0.0,90.0,2.1,0.0,0.0,90.0
9,23,13:30,semi,450.0,11.96,14.89,-114.94,69.56,283.64,0.0,0.0,-0.0,90.0,0.0,0.0,0.0,90.0
9,23,13:45,semi,450.0,13.4,15.3,-169.57,74.03,284.96,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,23,14:00,semi,450.0,11.24,9.59,-161.34,63.98,249.63,1.65,0.0,0.0,90.0,1.65,0.0,0.0,90.0
9,23,14:15,semi,450.0,11.52,8.7,-98.29,83.56,283.51,2.82,0.0,0.0,90.0,2.82,0.0,0.0,90.0
9,23,14:30,semi,450.0,11.08,5.17,-91.92,92.47,270.79,5.91,0.0,0.0,90.0,5.91,0.0,0.0,90.0
9,23,14:45,semi,450.0,11.24,6.8,-108.29,79.26,277.62,4.44,0.0,0.0,90.0,4.44,0.0,0.0,90.0
9,23,15:00,semi,450.0,11.24,3.13,-73.46,63.73,267.55,8.11,0.0,0.0,90.0,8.11,0.0,0.0,90.0
9,23,15:15,semi,450.0,11.24,0.41,-41.99,81.07,221.08,10.83,0.0,0.0,90.0,10.83,0.0,0.0,90.0
9,23,15:30,semi,450.0,11.08,0.0,-14.93,64.82,227.47,11.08,0.0,0.0,90.0,11.08,0.0,0.0,90.0
9,23,15:45,semi,450.0,11.24,0.0,-9.43,103.24,283.87,11.24,0.0,0.0,90.0,11.24,0.0,0.0,90.0
9,23,16:00,peak,400.0,11.36,0.0,-4.12,96.31,359.66,0.0,0.0,11.36,89.25,11.36,0.0,0.0,90.0
9,23,16:15,peak,400.0,11.36,0.0,-0.72,108.23,373.76,0.0,0.0,11.36,88.51,11.36,0.0,0.0,90.0
9,23,16:30,peak,400.0,12.4,0.0,2.22,107.96,316.9,0.0,0.0,12.4,87.69,12.4,0.0,0.0,90.0
9,23,16:45,peak,400.0,12.8,0.0,7.72,104.81,293.77,0.0,0.0,12.8,86.85,12.8,0.0,0.0,90.0
9,23,17:00,peak,400.0,11.24,0.0,9.66,39.99,257.28,0.0,0.0,11.24,86.11,11.24,0.0,0.0,90.0
9,23,17:15,peak,400.0,11.08,0.0,10.29,14.71,265.12,11.08,0.0,0.0,86.11,11.08,0.0,0.0,90.0
9,23,17:30,peak,400.0,11.24,0.0,10.69,13.68,272.79,11.24,0.0,0.0,86.11,11.24,0.0,0.0,90.0
9,23,17:45,peak,400.0,11.24,0.0,10.9,13.24,172.86,0.0,0.0,11.24,85.37,11.24,0.0,0.0,90.0
9,23,18:00,peak,400.0,11.24,0.0,11.1,12.96,128.44,11.24,0.0,0.0,85.37,11.24,0.0,0.0,90.0
9,23,18:15,peak,400.0,12.68,0.0,10.98,13.12,229.59,12.68,0.0,0.0,85.37,12.68,0.0,0.0,90.0
9,23,18:30,peak,400.0,12.52,0.0,11.14,13.24,261.86,12.52,0.0,0.0,85.37,12.52,0.0,0.0,90.0
9,23,18:45,peak,400.0,11.24,0.0,11.4,15.68,253.69,11.24,0.0,0.0,85.37,11.24,0.0,0.0,90.0
9,23,19:00,peak,400.0,11.24,0.0,11.26,17.56,259.19,11.24,0.0,0.0,85.37,11.24,0.0,0.0,90.0
9,23,19:15,peak,400.0,11.24,0.0,10.78,12.46,253.95,11.24,0.0,0.0,85.37,11.24,0.0,0.0,90.0
9,23,19:30,peak,400.0,11.52,0.0,10.93,13.32,236.07,11.52,0.0,0.0,85.37,11.52,0.0,0.0,90.0
9,23,19:45,peak,400.0,11.24,0.0,11.07,12.82,259.58,11.24,0.0,0.0,85.37,0.0,0.0,11.24,89.26
9,23,20:00,peak,400.0,12.96,0.0,10.8,13.32,282.82,12.96,0.0,0.0,85.37,0.0,0.0,12.96,88.41
9,23,20:15,peak,400.0,12.08,0.0,11.04,13.32,241.03,12.08,0.0,0.0,85.37,0.0,0.0,12.08,87.61
9,23,20:30,peak,400.0,11.24,0.0,10.92,12.46,304.83,11.24,0.0,0.0,85.37,0.0,0.0,11.24,86.87
9,23,20:45,peak,400.0,11.36,0.0,10.93,12.16,258.34,0.0,0.0,11.36,84.62,0.0,0.0,11.36,86.13
9,23,21:00,peak,400.0,11.24,0.0,10.8,12.38,266.8,11.24,0.0,0.0,84.62,0.0,0.0,11.24,85.39
9,23,21:15,peak,400.0,11.68,0.0,10.63,12.24,58.26,0.0,0.0,11.68,83.85,0.0,0.0,11.68,84.62
9,23,21:30,peak,400.0,11.24,0.0,10.8,12.4,45.39,11.24,0.0,0.0,83.85,0.0,0.0,11.24,83.88
9,23,21:45,peak,400.0,11.52,0.0,11.07,12.38,43.81,11.52,0.0,0.0,83.85,0.0,0.0,11.52,83.12
9,23,22:00,semi,450.0,11.24,0.0,10.64,12.54,43.8,114.77,103.53,0.0,90.0,11.24,0.0,0.0,83.12
9,23,22:15,semi,450.0,10.52,0.0,10.08,11.88,42.36,10.52,-0.0,0.0,90.0,10.52,0.0,0.0,83.12
9,23,22:30,semi,450.0,10.52,0.0,10.36,11.96,49.9,10.52,0.0,0.0,90.0,10.52,0.0,0.0,83.12
9,23,22:45,semi,450.0,10.64,0.0,10.08,11.16,45.09,10.64,0.0,0.0,90.0,10.64,0.0,0.0,83.12
9,23,23:00,semi,450.0,10.8,0.0,10.87,12.68,43.37,10.8,0.0,0.0,90.0,126.66,115.86,0.0,90.0
9,23,23:15,semi,450.0,14.4,0.0,10.84,12.46,33.68,14.4,0.0,0.0,90.0,14.4,0.0,0.0,90.0
9,23,23:30,semi,450.0,16.0,0.0,10.56,12.74,43.32,16.0,0.0,0.0,90.0,16.0,0.0,0.0,90.0
9,23,23:45,semi,450.0,10.52,0.0,10.05,11.02,36.4,10.52,0.0,0.0,90.0,10.52,0.0,0.0,90.0
9,24,00:00,off,500.0,10.52,0.0,9.22,11.44,50.79,0.0,0.0,10.52,89.31,10.52,0.0,0.0,90.0
9,24,00:15,off,500.0,10.36,0.0,9.92,11.8,41.14,0.0,0.0,10.36,88.63,10.36,0.0,0.0,90.0
9,24,00:30,off,500.0,10.52,0.0,9.92,11.46,33.39,0.0,0.0,10.52,87.93,10.52,0.0,0.0,90.0
9,24,00:45,off,500.0,10.96,0.0,10.3,11.02,21.94,0.0,0.0,10.96,87.21,10.96,0.0,0.0,90.0
9,24,01:00,off,500.0,10.52,0.0,10.21,11.38,15.94,0.0,0.0,10.52,86.52,0.0,0.0,10.52,89.31
9,24,01:15,off,500.0,10.36,0.0,10.22,11.1,15.1,0.0,0.0,10.36,85.84,0.0,0.0,10.36,88.63
9,24,01:30,off,500.0,10.52,0.0,10.21,11.44,14.61,0.0,0.0,10.52,85.15,0.0,0.0,10.52,87.93
9,24,01:45,off,500.0,10.52,0.0,10.06,11.52,17.57,0.0,0.0,10.52,84.46,0.0,0.0,10.52,87.24
9,24,02:00,off,500.0,10.64,0.0,10.06,11.32,14.9,0.0,0.0,10.64,83.76,0.0,0.0,10.64,86.54
9,24,02:15,off,500.0,10.64,0.0,10.22,11.1,15.11,0.0,0.0,10.64,83.06,0.0,0.0,10.64,85.84
9,24,02:30,off,500.0,10.64,0.0,10.06,11.16,14.87,0.0,0.0,10.64,82.36,0.0,0.0,10.64,85.14
9,24,02:45,off,500.0,10.52,0.0,10.06,11.02,14.9,0.0,0.0,10.52,81.66,0.0,0.0,10.52,84.45
9,24,03:00,off,500.0,10.52,0.0,10.48,11.02,15.35,0.0,0.0,10.52,80.97,0.0,0.0,10.52,83.76
9,24,03:15,off,500.0,11.8,0.0,10.33,11.52,15.0,0.0,0.0,11.8,80.19,1.0,0.0,10.8,83.05
9,24,03:30,off,500.0,12.08,0.0,10.46,11.16,14.16,0.84,0.0,11.24,79.46,1.56,0.0,10.52,82.36
9,24,03:45,off,500.0,10.52,0.0,9.97,11.02,14.83,0.0,0.0,10.52,78.76,0.0,0.0,10.52,81.66
9,24,04:00,off,500.0,12.68,0.0,9.75,13.24,14.17,0.0,0.0,12.68,77.93,0.0,0.0,12.68,80.83
9,24,04:15,off,500.0,12.96,0.0,9.32,11.55,15.89,0.0,0.0,12.96,77.08,1.88,0.0,11.08,80.1
9,24,04:30,off,500.0,10.96,0.0,6.55,11.02,16.28,0.0,0.0,10.96,76.36,0.16,0.0,10.8,79.39
9,24,04:45,off,500.0,10.64,0.0,2.94,10.63,12.04,0.0,0.0,10.64,75.66,0.0,0.0,10.64,78.69
9,24,05:00,off,500.0,10.52,0.0,0.82,11.82,13.48,0.46,0.0,10.06,74.99,1.9,0.0,8.62,78.12
9,24,05:15,off,500.0,10.64,0.0,-1.96,9.82,12.47,3.12,0.0,7.52,74.5,4.4,0.0,6.24,77.71
9,24,05:30,off,500.0,10.52,3.2,-5.86,6.5,12.3,2.14,0.0,5.18,74.16,7.32,0.0,0.0,77.71
9,24,05:45,off,500.0,10.8,11.63,-9.09,2.22,12.54,0.0,0.0,0.0,74.16,0.0,0.0,0.0,77.71
9,24,06:00,off,500.0,10.52,23.73,-19.48,-2.79,12.64,0.0,7.06,0.0,74.58,0.0,0.0,0.0,77.71
9,24,06:15,off,500.0,10.36,23.46,-40.07,-18.19,11.69,21.31,34.41,0.0,76.62,0.0,0.0,0.0,77.71
9,24,06:30,off,500.0,12.4,23.12,-52.86,-23.58,11.33,18.1,28.82,0.0,78.33,0.0,0.0,0.0,77.71
9,24,06:45,off,500.0,11.68,81.94,-79.83,-20.52,9.52,0.0,22.79,0.0,79.68,0.0,0.0,0.0,77.71
9,24,07:00,off,500.0,10.24,61.27,-103.0,-29.59,6.26,0.0,0.0,0.0,79.68,0.0,0.0,0.0,77.71
9,24,07:15,off,500.0,10.64,105.94,-113.94,-40.14,2.26,0.0,43.79,0.0,82.28,0.0,0.0,0.0,77.71
9,24,07:30,off,500.0,10.36,102.27,-138.09,-53.13,2.61,0.0,33.65,0.0,84.28,0.0,0.0,0.0,77.71
9,24,07:45,off,500.0,10.24,69.7,-171.49,-35.24,14.97,0.0,33.3,0.0,86.26,0.0,0.0,0.0,77.71
9,24,08:00,off,500.0,10.52,107.98,-196.3,-68.24,5.34,0.0,61.03,0.0,89.88,0.0,0.0,0.0,77.71
9,24,08:15,off,500.0,10.36,131.92,-127.12,-37.74,174.44,0.0,1.97,0.0,90.0,0.0,0.0,0.0,77.71
9,24,08:30,off,500.0,10.36,139.13,-91.26,17.97,410.27,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,08:45,off,500.0,10.96,113.97,-72.48,15.11,531.32,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,09:00,semi,450.0,11.24,99.35,-92.04,17.56,447.98,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,09:15,semi,450.0,11.52,80.24,-92.39,23.83,527.94,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,09:30,semi,450.0,11.36,79.7,-89.06,35.73,347.14,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,09:45,semi,450.0,12.68,178.64,-100.78,96.74,401.46,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,10:00,semi,450.0,12.96,109.0,-157.42,72.8,296.79,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,10:15,semi,450.0,11.36,123.49,-167.2,13.51,382.4,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,10:30,semi,450.0,11.52,89.42,-101.19,56.12,374.43,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,10:45,semi,450.0,13.68,67.32,-112.53,59.5,428.28,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,11:00,semi,450.0,11.52,113.08,-119.93,90.58,358.31,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,11:15,semi,450.0,11.36,93.5,-69.08,105.37,494.38,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,11:30,semi,450.0,11.24,38.01,-62.09,119.44,310.06,0.0,0.0,0.0,90.0,0.0,0.0,0.0,77.71
9,24,11:45,semi,450.0,11.36,28.08,-80.99,81.84,341.08,0.0,0.0,0.0,90.0,30.82,47.54,0.0,80.53
9,24,12:00,semi,450.0,11.52,34.95,-179.08,58.47,247.55,0.0,0.0,0.0,90.0,0.0,0.0,0.0,80.53
9,24,12:15,semi,450.0,11.24,54.6,-237.47,-169.02,8.99,0.0,0.0,0.0,90.0,0.0,23.97,0.0,81.96
9,24,12:30,semi,450.0,11.24,54.74,-227.03,-102.85,-10.18,0.0,0.0,0.0,90.0,72.66,116.16,0.0,88.85
9,24,12:45,semi,450.0,11.36,47.06,-249.44,-79.68,3.06,0.0,0.0,0.0,90.0,0.0,0.0,0.0,88.85
9,24,13:00,semi,450.0,11.24,130.76,-203.68,-75.72,10.46,0.0,0.0,0.0,90.0,0.0,0.0,0.0,88.85
9,24,13:15,semi,450.0,11.24,164.02,-89.09,36.55,167.33,0.0,0.0,0.0,90.0,0.0,0.0,0.0,88.85
9,24,13:30,semi,450.0,11.36,100.44,-48.23,141.66,349.2,0.0,0.0,0.0,90.0,0.0,19.29,0.0,90.0
9,24,13:45,semi,450.0,11.36,50.46,-48.19,130.08,271.25,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,24,14:00,semi,450.0,12.52,95.0,-44.05,135.24,356.88,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,24,14:15,semi,450.0,13.96,111.38,16.44,152.97,433.74,0.0,0.0,0.0,90.0,0.0,0.0,-0.0,90.0
9,24,14:30,semi,450.0,11.68,103.56,57.62,137.09,510.48,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,24,14:45,semi,450.0,13.52,63.78,13.46,169.98,332.31,0.0,-0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,24,15:00,semi,450.0,12.96,34.48,33.64,172.72,449.84,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,24,15:15,semi,450.0,11.36,22.92,86.5,173.93,449.93,0.0,-0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,24,15:30,semi,450.0,11.36,20.6,90.37,194.58,373.49,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,24,15:45,semi,450.0,11.24,20.06,101.6,247.37,458.51,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,24,16:00,peak,400.0,11.24,11.7,91.99,236.5,336.53,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
9,24,16:15,peak,400.0,11.24,6.39,124.4,241.15,386.03,4.85,0.0,0.0,90.0,0.0,0.0,4.85,89.68
9,24,16:30,peak,400.0,11.68,2.04,135.51,223.64,449.09,0.0,0.0,9.64,89.37,0.0,0.0,9.64,89.05
9,24,16:45,peak,400.0,11.52,0.2,138.84,216.86,426.23,11.32,0.0,0.0,89.37,0.0,0.0,11.32,88.3
9,24,17:00,peak,400.0,11.24,0.0,20.06,196.14,266.75,0.0,0.0,11.24,88.63,0.0,0.0,11.24,87.56
9,24,17:15,peak,400.0,11.24,0.0,14.07,206.55,402.64,11.24,0.0,0.0,88.63,0.0,0.0,11.24,86.82
9,24,17:30,peak,400.0,11.36,0.0,13.03,196.06,273.58,0.0,0.0,11.36,87.88,0.0,0.0,11.36,86.08
9,24,17:45,peak,400.0,11.08,0.0,13.34,121.84,239.74,0.0,0.0,11.08,87.15,0.0,0.0,11.08,85.35
9,24,18:00,peak,400.0,11.08,0.0,13.54,113.46,206.2,11.08,0.0,0.0,87.15,0.0,0.0,11.08,84.62
9,24,18:15,peak,400.0,10.96,0.0,13.32,131.54,215.44,0.0,0.0,10.96,86.43,0.0,0.0,10.96,83.9
9,24,18:30,peak,400.0,10.96,0.0,13.34,155.88,372.31,10.96,0.0,0.0,86.43,0.0,0.0,10.96,83.18
9,24,18:45,peak,400.0,11.52,0.0,14.0,138.16,387.97,11.52,0.0,0.0,86.43,0.0,0.0,11.52,82.42
9,24,19:00,peak,400.0,11.36,0.0,12.45,141.76,438.04,0.0,0.0,11.36,85.68,0.0,0.0,11.36,81.67
9,24,19:15,peak,400.0,11.24,0.0,12.33,146.94,317.2,0.0,0.0,11.24,84.94,0.0,0.0,11.24,80.93
9,24,19:30,peak,400.0,13.52,0.0,12.33,127.66,337.02,13.52,0.0,0.0,84.94,0.0,0.0,13.52,80.04
9,24,19:45,peak,400.0,17.72,0.0,12.51,151.2,459.92,0.0,0.0,17.72,83.78,3.16,0.0,14.56,79.08
9,24,20:00,peak,400.0,11.68,0.0,12.1,159.84,397.92,0.0,0.0,11.68,83.01,0.0,0.0,11.68,78.32
9,24,20:15,peak,400.0,11.24,0.0,11.83,129.6,278.25,11.24,0.0,0.0,83.01,0.0,0.0,11.24,77.58
9,24,20:30,peak,400.0,11.24,0.0,11.56,143.92,394.0,0.0,0.0,11.24,82.27,0.0,0.0,11.24,76.84
9,24,20:45,peak,400.0,11.24,0.0,11.58,137.74,459.47,0.0,0.0,11.24,81.53,0.0,0.0,11.24,76.1
9,24,21:00,peak,400.0,11.24,0.0,11.7,49.6,321.78,11.24,0.0,0.0,81.53,0.0,0.0,11.24,75.36
9,24,21:15,peak,400.0,11.52,0.0,12.32,25.2,65.5,11.52,0.0,0.0,81.53,0.0,0.0,11.52,74.6
9,24,21:30,peak,400.0,11.68,0.0,12.35,15.62,48.92,11.68,0.0,0.0,81.53,0.0,0.0,11.68,73.83
9,24,21:45,peak,400.0,11.24,0.0,11.61,14.76,44.71,11.24,0.0,0.0,81.53,0.0,0.0,11.24,73.09
9,24,22:00,semi,450.0,11.08,0.0,11.43,14.9,44.05,11.08,0.0,0.0,81.53,11.08,0.0,0.0,73.09
9,24,22:15,semi,450.0,10.64,0.0,10.98,13.4,43.16,10.64,-0.0,0.0,81.53,10.64,0.0,0.0,73.09
9,24,22:30,semi,450.0,10.52,0.0,11.26,13.32,50.55,153.19,142.67,0.0,90.0,10.52,0.0,0.0,73.09
9,24,22:45,semi,450.0,11.36,0.0,10.98,13.84,45.6,11.36,0.0,0.0,90.0,11.36,0.0,0.0,73.09
9,24,23:00,semi,450.0,12.8,0.0,10.73,13.24,42.08,12.8,0.0,0.0,90.0,12.8,0.0,0.0,73.09
9,24,23:15,semi,450.0,10.36,0.0,10.56,12.96,33.82,10.36,0.0,0.0,90.0,10.36,0.0,0.0,73.09
9,24,23:30,semi,450.0,10.24,0.0,10.56,11.44,42.96,10.24,-0.0,0.0,90.0,58.47,48.23,0.0,75.96
9,24,23:45,semi,450.0,10.36,0.0,10.05,11.22,37.44,10.36,0.0,0.0,90.0,210.36,200.0,0.0,87.83
9,25,00:00,off,500.0,10.64,0.0,9.58,12.96,48.34,0.0,0.0,10.64,89.3,0.0,0.0,10.64,87.13
9,25,00:15,off,500.0,10.64,0.0,10.06,11.3,38.55,0.0,0.0,10.64,88.6,0.56,0.0,10.08,86.47
9,25,00:30,off,500.0,12.96,0.0,10.21,11.46,30.9,1.72,0.0,11.24,87.86,2.72,0.0,10.24,85.79
9,25,00:45,off,500.0,11.96,0.0,10.45,11.58,20.75,1.0,0.0,10.96,87.14,1.44,0.0,10.52,85.1
9,25,01:00,off,500.0,10.52,0.0,10.21,11.88,15.94,0.0,0.0,10.52,86.45,0.0,0.0,10.52,84.41
9,25,01:15,off,500.0,10.52,0.0,10.33,11.6,15.25,0.0,0.0,10.52,85.76,0.0,0.0,10.52,83.72
9,25,01:30,off,500.0,10.52,0.0,10.21,11.74,14.86,0.0,0.0,10.52,85.06,0.0,0.0,10.52,83.03
9,25,01:45,off,500.0,10.36,0.0,10.06,11.88,14.69,0.0,0.0,10.36,84.38,0.0,0.0,10.36,82.34
9,25,02:00,off,500.0,10.8,0.0,10.57,11.52,14.76,0.0,0.0,10.8,83.67,0.16,0.0,10.64,81.64
9,25,02:15,off,500.0,12.96,0.0,10.58,11.52,15.11,2.0,0.0,10.96,82.95,2.32,0.0,10.64,80.94
9,25,02:30,off,500.0,11.08,0.0,10.32,11.52,16.42,0.28,0.0,10.8,82.24,0.44,0.0,10.64,80.24
9,25,02:45,off,500.0,10.8,0.0,10.46,12.18,14.9,0.0,0.0,10.8,81.53,0.16,0.0,10.64,79.54
9,25,03:00,off,500.0,10.52,0.0,10.48,11.44,16.25,0.0,0.0,10.52,80.84,0.0,0.0,10.52,78.85
9,25,03:15,off,500.0,10.36,0.0,10.33,11.74,18.24,0.0,0.0,10.36,80.16,0.0,0.0,10.36,78.17
9,25,03:30,off,500.0,10.64,0.0,10.46,11.52,13.77,0.0,0.0,10.64,79.46,0.0,0.0,10.64,77.47
9,25,03:45,off,500.0,10.52,0.0,10.11,11.1,12.74,0.0,0.0,10.52,78.76,0.0,0.0,10.52,76.78
9,25,04:00,off,500.0,10.52,0.0,9.75,11.44,13.92,0.0,0.0,10.52,78.07,0.0,0.0,10.52,76.09
9,25,04:15,off,500.0,10.36,0.0,9.47,11.44,14.99,0.0,0.0,10.36,77.39,0.0,0.0,10.36,75.4
9,25,04:30,off,500.0,10.36,0.0,6.12,11.52,13.8,0.0,0.0,10.36,76.71,3.53,0.0,6.83,74.95
9,25,04:45,off,500.0,10.64,0.0,3.06,11.08,12.19,0.0,0.0,10.64,76.01,6.65,0.0,3.99,74.69
9,25,05:00,off,500.0,10.64,0.0,0.29,9.73,12.44,2.02,0.0,8.62,75.44,9.26,0.0,1.38,74.6
9,25,05:15,off,500.0,10.52,1.22,-2.17,7.18,12.36,3.05,0.0,6.24,75.03,9.3,0.0,0.0,74.6
9,25,05:30,off,500.0,11.52,3.67,-5.86,3.04,12.3,7.46,0.0,0.39,75.0,7.85,0.0,0.0,74.6
9,25,05:45,off,500.0,15.4,5.98,-9.09,-1.73,13.18,9.42,0.0,0.0,75.0,9.42,0.0,0.0,74.6
9,25,06:00,off,500.0,11.36,10.0,-19.48,-7.58,14.83,1.36,0.0,0.0,75.0,1.36,0.0,0.0,74.6
9,25,06:15,off,500.0,10.24,25.5,-40.07,-24.69,11.93,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,06:30,off,500.0,10.24,26.86,-55.24,-28.46,9.38,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,06:45,off,500.0,10.24,21.96,-82.08,-37.21,11.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,07:00,off,500.0,10.08,29.04,-109.05,-79.84,11.39,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,07:15,off,500.0,10.24,69.16,-130.45,-84.19,11.71,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,07:30,off,500.0,10.52,85.41,-148.17,-66.49,12.2,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,07:45,off,500.0,10.36,33.32,-181.78,-73.26,13.7,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,08:00,off,500.0,10.52,35.29,-209.5,-105.29,13.83,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,08:15,off,500.0,10.36,25.43,-222.54,-30.69,129.89,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,08:30,off,500.0,10.08,20.33,-233.46,29.4,231.49,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,08:45,off,500.0,9.92,37.88,-241.33,46.39,305.72,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,09:00,semi,450.0,11.68,21.76,-249.95,62.5,313.77,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,09:15,semi,450.0,12.52,19.38,-257.28,45.97,255.21,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,09:30,semi,450.0,10.64,16.46,-263.92,36.06,232.71,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,09:45,semi,450.0,10.8,37.94,-257.84,-30.73,226.48,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,10:00,semi,450.0,10.64,35.9,-269.48,38.51,234.55,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,10:15,semi,450.0,12.4,37.74,-268.26,29.68,221.43,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,10:30,semi,450.0,13.4,37.94,-266.01,-22.76,213.3,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
9,25,10:45,semi,450.0,10.96,29.51,-242.85,-34.68,232.82,0.0,0.0,0.0,75.0,0.0,0.0,0.0,74.6
